Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,70.36000061035156,70.9000015258789,66.72000122070312,67.37999725341797,55.2697639465332,668100
2014-02-01,66.25,71.16999816894531,66.0,70.94000244140625,58.189918518066406,307000
2014-03-01,70.5999984741211,71.88999938964844,69.48999786376953,71.19000244140625,58.394996643066406,109300
2014-04-01,70.9800033569336,72.06999969482422,69.26000213623047,70.75,58.034061431884766,83800
2014-05-01,72.19000244140625,73.19000244140625,70.2699966430664,73.0,59.879669189453125,477400
2014-06-01,73.5,74.5,72.47000122070312,72.95999908447266,59.84688186645508,351600
2014-07-01,72.79000091552734,74.30000305175781,71.76000213623047,71.76000213623047,59.65854263305664,478000
2014-08-01,71.20999908447266,73.7699966430664,69.86000061035156,73.75,61.31294250488281,305200
2014-09-01,73.5999984741211,73.93000030517578,70.87999725341797,71.37999725341797,59.342613220214844,541600
2014-10-01,71.05000305175781,72.30000305175781,66.19999694824219,71.98999786376953,59.84973907470703,350000
2014-11-01,72.13999938964844,73.91000366210938,71.66000366210938,73.27999877929688,60.922203063964844,315100
2014-12-01,73.58999633789062,73.63999938964844,69.44000244140625,71.66000366210938,59.575401306152344,636300
2015-01-01,72.16000366210938,72.16000366210938,69.0199966430664,69.87000274658203,58.658241271972656,420300
2015-02-01,70.80999755859375,75.12999725341797,70.05000305175781,74.54000091552734,62.5788688659668,906900
2015-03-01,74.97000122070312,75.44999694824219,71.91000366210938,73.47000122070312,61.68056869506836,1420700
2015-04-01,73.54000091552734,76.2699966430664,72.52999877929688,74.77999877929688,62.78033447265625,502000
2015-05-01,75.94999694824219,77.3499984741211,74.31999969482422,75.0999984741211,63.04899978637695,666400
2015-06-01,74.97000122070312,76.22000122070312,72.01000213623047,72.19999694824219,60.614356994628906,1255800
2015-07-01,73.4000015258789,74.91999816894531,70.29000091552734,74.0999984741211,62.95355224609375,3094400
2015-08-01,74.29000091552734,74.41000366210938,60.0099983215332,69.2300033569336,58.81613540649414,1019800
2015-09-01,68.54000091552734,70.69000244140625,64.76000213623047,66.7699966430664,56.72616958618164,501500
2015-10-01,66.77999877929688,72.31999969482422,65.80999755859375,71.41999816894531,60.67669677734375,623100
2015-11-01,71.58000183105469,72.70999908447266,69.4800033569336,71.62000274658203,60.84660339355469,359200
2015-12-01,71.58999633789062,72.36000061035156,67.87000274658203,69.5999984741211,59.130455017089844,1199400
2016-01-01,68.0199966430664,68.5999984741211,60.810001373291016,65.3499984741211,56.12825012207031,2162200
2016-02-01,64.69999694824219,65.80999755859375,60.52000045776367,64.97000122070312,55.801876068115234,1389400
2016-03-01,65.27999877929688,69.98999786376953,65.27999877929688,69.37000274658203,59.58097457885742,1016200
2016-04-01,69.1500015258789,71.87000274658203,68.02999877929688,70.11000061035156,60.2165641784668,880600
2016-05-01,70.8499984741211,71.55999755859375,68.54000091552734,70.68000030517578,60.706119537353516,584700
2016-06-01,70.68000030517578,72.0999984741211,65.56999969482422,69.33000183105469,59.546630859375,563800
2016-07-01,69.61000061035156,72.26000213623047,68.13999938964844,72.20999908447266,62.75415802001953,458300
2016-08-01,72.05999755859375,73.4000015258789,71.0999984741211,72.44999694824219,62.962745666503906,462600
2016-09-01,72.43000030517578,74.5999984741211,70.83000183105469,72.66000366210938,63.1452522277832,1857700
2016-10-01,72.36000061035156,72.6500015258789,70.47000122070312,71.12000274658203,61.80691146850586,576000
2016-11-01,71.19999694824219,72.69000244140625,69.66999816894531,72.30999755859375,62.841068267822266,543800
2016-12-01,72.16999816894531,75.41999816894531,71.93000030517578,73.08000183105469,63.510257720947266,1540300
2017-01-01,73.7699966430664,75.81999969482422,73.37999725341797,75.11000061035156,65.92794036865234,614400
2017-02-01,75.44999694824219,77.5199966430664,74.94999694824219,77.08000183105469,67.6571273803711,405900
2017-03-01,77.48999786376953,79.43000030517578,76.81999969482422,77.87000274658203,68.35054016113281,1015000
2017-04-01,77.94999694824219,79.55000305175781,76.94999694824219,79.18000030517578,69.50040435791016,687000
2017-05-01,79.41999816894531,81.05999755859375,79.0199966430664,80.83000183105469,70.94869232177734,943400
2017-06-01,80.8499984741211,82.0,79.87000274658203,80.33000183105469,70.50981903076172,1331700
2017-07-01,80.44000244140625,82.52999877929688,79.80999755859375,82.27999877929688,72.96270751953125,211300
2017-08-01,82.68000030517578,82.83999633789062,80.75,82.3499984741211,73.0247802734375,418400
2017-09-01,82.48999786376953,84.19999694824219,81.62999725341797,84.08999633789062,74.5677490234375,356300
2017-10-01,84.12999725341797,85.95999908447266,84.12999725341797,85.87999725341797,76.15504455566406,720600
2017-11-01,86.23999786376953,87.76000213623047,85.0,87.55999755859375,77.64481353759766,396500
2017-12-01,87.30999755859375,88.86000061035156,86.73999786376953,88.11000061035156,78.13253021240234,951500
2018-01-01,88.41999816894531,94.2300033569336,88.20999908447266,92.68000030517578,82.9558334350586,817400
2018-02-01,92.2300033569336,92.83999633789062,83.58000183105469,88.63999938964844,79.33970642089844,1276800
2018-03-01,88.4000015258789,90.80000305175781,85.16000366210938,87.12999725341797,77.98814392089844,697000
2018-04-01,86.86000061035156,89.45999908447266,84.75,87.77999877929688,78.5699462890625,553500
2018-05-01,87.5,90.37999725341797,86.54000091552734,88.36000061035156,79.08908081054688,758700
2018-06-01,89.08000183105469,90.94000244140625,86.44999694824219,87.45999908447266,78.28352355957031,759200
2018-07-01,86.5999984741211,90.75,86.5999984741211,90.08999633789062,81.59262084960938,580000
2018-08-01,90.11000061035156,92.13999938964844,88.25,91.12000274658203,82.52547454833984,331200
2018-09-01,90.87000274658203,92.83999633789062,89.5,91.80000305175781,83.14134216308594,855200
2018-10-01,92.29000091552734,92.44000244140625,82.62000274658203,85.25,77.20914459228516,1822000
2018-11-01,85.56999969482422,88.13999938964844,82.98999786376953,86.20999908447266,78.0785903930664,2670300
2018-12-01,87.55999755859375,87.6500015258789,74.72000122070312,78.87000274658203,71.43091583251953,6246000
2019-01-01,77.87999725341797,85.05000305175781,77.41000366210938,84.95999908447266,77.68061828613281,4489700
2019-02-01,84.91000366210938,88.26000213623047,84.02999877929688,87.48999786376953,79.99385833740234,1255500
2019-03-01,88.12999725341797,89.62000274658203,85.62999725341797,88.79000091552734,81.1824722290039,1101100
2019-04-01,89.6500015258789,92.0999984741211,89.44000244140625,92.08999633789062,84.1997299194336,1204900
2019-05-01,92.2300033569336,92.25,86.4000015258789,86.76000213623047,79.32640838623047,1052700
2019-06-01,86.75,91.4800033569336,86.30999755859375,91.0199966430664,83.2214126586914,882800
2019-07-01,92.0999984741211,93.1500015258789,90.97000122070312,91.86000061035156,85.13462829589844,936700
2019-08-01,91.70999908447266,92.54000091552734,86.98999786376953,89.83999633789062,83.26251220703125,937800
2019-09-01,89.19999694824219,93.1500015258789,88.95999908447266,91.77999877929688,85.06048583984375,983100
2019-10-01,91.9800033569336,94.55999755859375,88.56999969482422,94.12000274658203,87.22916412353516,1577200
2019-11-01,94.86000061035156,97.3499984741211,94.70999908447266,96.76000213623047,89.67588806152344,1429600
2019-12-01,96.87999725341797,99.30999755859375,94.9000015258789,98.77999877929688,91.54798889160156,2676300
2020-01-01,99.08000183105469,101.16000366210938,97.58000183105469,97.7300033569336,91.42684173583984,2309200
2020-02-01,98.08000183105469,102.27999877929688,87.68000030517578,89.66999816894531,83.88668060302734,4146700
2020-03-01,90.68000030517578,95.1500015258789,66.37999725341797,77.93000030517578,72.90386199951172,7789900
2020-04-01,75.56999969482422,88.08999633789062,73.93000030517578,86.36000061035156,80.7901611328125,4755500
2020-05-01,84.61000061035156,91.68000030517578,82.26000213623047,90.69999694824219,84.8502426147461,3344300
2020-06-01,90.81999969482422,96.95999908447266,88.5,92.13999938964844,86.19738006591797,1887600
2020-07-01,92.29000091552734,97.76000213623047,92.26000213623047,96.6500015258789,91.3335189819336,2264400
2020-08-01,97.37000274658203,103.94000244140625,97.19000244140625,102.95999908447266,97.29642486572266,1183900
2020-09-01,103.30999755859375,105.12999725341797,95.79000091552734,99.5199966430664,94.04564666748047,2410400
2020-10-01,100.18000030517578,104.5199966430664,95.63999938964844,96.52999877929688,91.22012329101562,1419300
2020-11-01,97.5999984741211,109.70999908447266,96.83999633789062,108.94000244140625,102.9474868774414,2254700
2020-12-01,109.94000244140625,112.94000244140625,109.1500015258789,112.41000366210938,106.22660827636719,2951900
2021-01-01,113.52999877929688,116.11000061035156,110.62000274658203,111.48999786376953,106.11994171142578,2097500
2021-02-01,112.48999786376953,119.36000061035156,112.05999755859375,114.2699966430664,108.76603698730469,1328900
2021-03-01,115.7699966430664,119.36000061035156,112.19999694824219,118.48999786376953,112.78278350830078,2484700
2021-04-01,119.16000366210938,125.5,119.08999633789062,123.61000061035156,117.65616607666016,2657500
2021-05-01,124.55999755859375,126.05000305175781,120.75,125.5999984741211,119.5503158569336,1925800
2021-06-01,126.43000030517578,127.05000305175781,123.58999633789062,126.56999969482422,120.47360229492188,2079700
2021-07-01,126.75,130.0,124.12000274658203,128.8300018310547,123.5982666015625,2305300
2021-08-01,129.6699981689453,132.63999938964844,127.93000030517578,132.02000427246094,126.65872192382812,2056200
2021-09-01,132.5800018310547,133.22000122070312,126.41999816894531,126.45999908447266,121.32450103759766,2281800
2021-10-01,126.81999969482422,133.92999267578125,125.2699966430664,133.83999633789062,128.40480041503906,1614300
2021-11-01,134.27999877929688,136.75,130.6999969482422,131.10000610351562,125.77607727050781,3130900
2021-12-01,132.8300018310547,136.41000366210938,129.1699981689453,135.32000732421875,129.82470703125,5200500
2022-01-01,135.8699951171875,136.69000244140625,121.29000091552734,128.32000732421875,124.05911254882812,5757400
2022-02-01,128.82000732421875,131.1999969482422,117.94000244140625,124.58000183105469,120.44329833984375,4941200
2022-03-01,124.2699966430664,131.08999633789062,116.97000122070312,128.16000366210938,123.9044189453125,6177100
2022-04-01,128.75,129.80999755859375,117.22000122070312,117.41999816894531,113.52103424072266,4910700
2022-05-01,117.12000274658203,121.87000274658203,109.6500015258789,117.94000244140625,114.02377319335938,6146700
2022-06-01,118.5999984741211,119.41000366210938,103.44000244140625,106.87999725341797,103.33102416992188,5563500
2022-07-01,106.51000213623047,115.72000122070312,104.16000366210938,115.56999969482422,112.69873809814453,5781500
2022-08-01,115.0,120.02999877929688,110.2300033569336,110.27999877929688,107.5401611328125,5085200
2022-09-01,109.31999969482422,114.45999908447266,99.9000015258789,99.94999694824219,97.46680450439453,6796300
2022-10-01,100.9800033569336,108.37000274658203,97.44000244140625,107.41999816894531,104.75121307373047,7644000
2022-11-01,108.94000244140625,115.47000122070312,103.31999969482422,115.44000244140625,112.57196807861328,8667100
2022-12-01,116.16999816894531,116.37999725341797,107.41999816894531,109.25,106.53575134277344,9262700
2023-01-01,110.04000091552734,117.48999786376953,108.38999938964844,117.01000213623047,114.94219970703125,6065900
2023-02-01,116.83999633789062,119.77999877929688,113.06999969482422,113.9800033569336,111.96574401855469,5579400
2023-03-01,114.08000183105469,117.69999694824219,109.4800033569336,117.66999816894531,115.59053039550781,5620500
2023-04-01,117.7300033569336,119.93000030517578,116.80999755859375,119.79000091552734,117.67306518554688,2516900
2023-05-01,119.77999877929688,120.8499984741211,117.0,118.5999984741211,116.50409698486328,2456800
2023-06-01,118.97000122070312,125.33000183105469,118.70999908447266,124.5199966430664,122.31947326660156,3393200
2023-07-01,124.56999969482422,129.00999450683594,122.0199966430664,128.5399932861328,127.49130249023438,3264500
2023-08-01,128.02000427246094,128.17999267578125,120.88999938964844,125.69999694824219,124.67447662353516,6329200
2023-09-01,126.55000305175781,126.61000061035156,118.68000030517578,120.16999816894531,119.18959045410156,3060600
2023-10-01,119.77999877929688,122.52999877929688,114.69999694824219,117.11000061035156,116.15455627441406,4189500
2023-11-01,117.36000061035156,128.1999969482422,117.25,127.77999877929688,126.73750305175781,5446800
2023-12-01,127.6500015258789,133.64999389648438,127.43000030517578,133.02000427246094,131.93475341796875,6179300
2024-01-01,132.02999877929688,136.1199951171875,130.47999572753906,134.1999969482422,134.1999969482422,6468200
2024-02-01,134.61000061035156,140.72999572753906,134.39999389648438,140.27999877929688,140.27999877929688,3828100
2024-03-01,140.60000610351562,145.10000610351562,139.72000122070312,144.91000366210938,144.91000366210938,4616565
